name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'03a05Wa';1.560000;5.257711e-001;5.473367e+000;-1.111432e-002;3.093285e-002;1.415599e-002;8.610672e-002;-1.001266e+001;-5.458734e-001;1.937850e+000;-3.074572e+000;3.364425e+001;0;5.088481e+000;5.202740e+000;2.212328e+001;1.700578e+001;9.382460e+002;8.732632e+002;-8.383173e+001;1.900593e+003;-8.017210e+001;2.722387e+003;-7.933378e+001
'03a05Wa';1.570000;6.208988e-001;4.625664e+000;1.214113e+000;2.333321e-002;2.061968e-002;1.202490e-001;-8.929595e+000;1.697857e+000;1.028849e+001;3.433328e+000;3.362576e+001;0;3.480986e+000;6.560425e+000;2.141338e+001;1.741283e+001;9.623762e+002;8.213247e+002;-2.570901e+001;1.931307e+003;-1.793535e+001;2.741840e+003;-1.709704e+001
'03a05Wa';1.580000;6.501194e-001;-2.745699e+000;1.032349e+001;1.679352e-002;1.431738e-002;2.486379e-001;5.692040e-001;6.981728e+000;1.544257e+001;9.046047e+000;3.357350e+001;2.220614e-002;1.873491e+000;8.809154e+000;1.994773e+001;1.873126e+001;7.277482e+002;1.375027e+003;-2.659477e+001;1.776544e+003;-1.639020e+001;2.652289e+003;-1.505056e+001
'03a05Wa';1.590000;7.738698e-001;-9.126520e+000;1.674145e+001;2.056297e-002;5.589524e-003;4.902427e-001;1.244678e+001;6.866852e+000;2.403341e+001;1.331972e+001;3.348613e+001;3.843721e-002;1.133779e+000;9.369465e+000;2.247170e+001;1.904614e+001;5.307593e+002;1.529218e+003;0;1.618132e+003;-1.709083e+001;2.541999e+003;-1.254062e+001
'03a05Wa';1.600000;1.016340e+000;-1.311265e+001;1.994112e+001;3.753701e-002;-3.987081e-003;7.247508e-001;2.151312e+001;2.986404e+000;2.834470e+001;9.589192e+000;3.332864e+001;3.744788e-002;2.057164e+000;9.540798e+000;2.430277e+001;1.958251e+001;3.080686e+002;1.700583e+003;8.911661e+000;1.448064e+003;-2.252211e+001;2.404785e+003;-1.133632e+001
'03a05Wa';1.610000;1.301806e+000;-1.178941e+001;1.672637e+001;5.106067e-002;-9.402712e-003;7.495373e-001;2.375257e+001;-3.703228e+000;3.587333e+001;2.460104e+000;3.316371e+001;3.081786e-002;2.409265e+000;9.789162e+000;2.515316e+001;1.980751e+001;3.460103e+002;1.316576e+003;8.755790e+000;1.476246e+003;-2.710297e+001;2.388071e+003;-1.105172e+001
'03a05Wa';1.620000;1.410765e+000;-1.182946e+001;1.634565e+001;4.948248e-002;-1.603827e-002;6.572087e-001;2.382697e+001;-3.770740e+000;3.765803e+001;-5.127087e+000;3.302632e+001;9.832473e-003;1.516844e+000;1.004431e+001;2.514282e+001;2.067614e+001;5.021051e+002;1.211028e+003;1.982580e+000;1.613906e+003;-2.876865e+001;2.473439e+003;-1.259333e+001
'03a05Wa';1.630000;1.345640e+000;-1.276364e+001;1.707798e+001;5.072264e-002;-2.176849e-002;4.745711e-001;2.484036e+001;-1.433107e+000;3.873047e+001;-1.426173e+001;3.292589e+001;6.624309e-003;6.384256e-001;1.011100e+001;2.431627e+001;2.163821e+001;6.680125e+002;1.110045e+003;-6.344957e+000;1.763853e+003;-2.479022e+001;2.593012e+003;-1.525048e+001
'03a05Wa';1.640000;1.173270e+000;-1.430402e+001;1.921781e+001;5.352058e-002;-2.236061e-002;4.631597e-001;2.712787e+001;5.568380e-001;3.645987e+001;-1.508460e+001;3.279943e+001;9.056834e-003;3.312910e-001;9.611637e+000;2.359094e+001;2.252559e+001;8.218155e+002;9.986193e+002;-1.623076e+001;1.868497e+003;-2.168767e+001;2.666893e+003;-1.835302e+001
'03a05Wa';1.650000;9.515159e-001;-1.542879e+001;2.001469e+001;4.917423e-002;-1.280701e-002;5.093828e-001;2.904640e+001;3.021119e+000;3.301680e+001;-9.709848e+000;3.254519e+001;9.613648e-003;4.008950e-001;8.206482e+000;2.403236e+001;2.301684e+001;8.122797e+002;1.115258e+003;-1.960699e+001;1.838422e+003;-2.487259e+001;2.608098e+003;-2.129313e+001
'03a05Wa';1.660000;7.607239e-001;-1.644659e+001;1.990956e+001;4.050956e-002;-9.838105e-003;4.611759e-001;2.997927e+001;6.458642e+000;2.838726e+001;-2.169180e+000;3.241028e+001;9.613648e-003;4.008950e-001;7.314791e+000;2.454498e+001;2.316414e+001;7.652997e+002;1.575424e+003;-8.133251e+001;1.711177e+003;-8.565649e+001;2.450066e+003;-8.207703e+001
'03a05Wa';1.670000;5.897779e-001;-1.811369e+001;2.030251e+001;2.336675e-002;-8.783508e-003;3.928722e-001;3.000651e+001;1.262854e+001;2.355347e+001;3.997341e+000;0;0;0;0;0;0;7.544056e+002;1.759835e+003;-1.412614e+002;1.730739e+003;-1.456867e+002;2.344554e+003;-1.421073e+002
'03a05Wa';1.680000;4.501472e-001;-2.050636e+001;2.491456e+001;1.244160e-002;-1.415246e-002;3.014967e-001;2.985252e+001;1.738478e+001;2.079976e+001;2.946807e+000;0;0;0;0;0;0;8.050108e+002;1.770300e+003;-1.440069e+002;1.866970e+003;-1.388632e+002;2.590120e+003;-1.388632e+002
'03a05Wa';1.690000;3.790514e-001;-1.696965e+001;2.287985e+001;2.357738e-003;-1.291819e-002;2.998236e-001;2.195493e+001;1.969023e+001;2.376610e+001;1.789683e+000;2.919992e+001;0;2.754757e+000;3.020490e+000;1.031389e+001;9.788442e+000;9.005307e+002;1.644180e+003;-8.665362e+001;1.964147e+003;-7.946513e+001;2.744277e+003;-7.608962e+001
'03a05Wa';1.700000;4.025134e-001;-1.140981e+001;1.865044e+001;-4.252677e-003;-3.783817e-003;2.213999e-001;1.123717e+001;2.046252e+001;2.685298e+001;3.713563e+000;2.926129e+001;4.224656e-002;2.187335e+000;3.497335e+000;1.019819e+001;1.273020e+001;1.112374e+003;1.443869e+003;-2.839874e+001;2.122379e+003;-1.741331e+001;3.047700e+003;-1.641783e+001
'03a05Wa';1.710000;4.862847e-001;-5.828990e+000;1.119828e+001;-5.782312e-003;4.567899e-003;1.173355e-001;1.167307e+000;2.041914e+001;3.360439e+001;8.658360e+000;2.919795e+001;3.515472e-002;9.402607e-001;3.963379e+000;1.023884e+001;1.467009e+001;9.024938e+002;1.479212e+003;-1.963596e+001;1.879154e+003;-2.210231e+001;2.808002e+003;-1.806548e+001
'03a05Wa';1.720000;4.920706e-001;-6.897888e+000;1.258509e+001;-1.334883e-003;1.136237e-002;8.462033e-002;-1.400534e-001;2.371132e+001;3.293206e+001;1.449575e+001;2.868581e+001;2.189416e-002;8.180887e-001;3.193517e+000;1.010055e+001;2.048693e+001;7.000176e+002;1.305411e+003;-1.411158e+001;1.764680e+003;-2.592372e+001;2.736232e+003;-2.374124e+001
'03a05Wa';1.730000;3.903268e-001;-1.204281e+001;1.833078e+001;-2.307766e-003;6.117338e-003;9.144267e-002;6.495129e+000;2.498599e+001;3.439980e+001;1.460480e+001;2.833671e+001;2.235572e-002;7.008879e-001;2.564763e+000;1.016742e+001;2.142355e+001;3.536072e+002;1.370604e+003;-7.236646e+001;1.435828e+003;-8.797552e+001;2.409560e+003;-8.341303e+001
'03a05Wa';1.740000;2.537372e-001;-1.891025e+001;2.516224e+001;-1.060504e-002;-1.807934e-003;8.951700e-002;1.681589e+001;2.731014e+001;3.384903e+001;1.602689e+001;0;0;0;0;0;0;3.715714e+002;1.232501e+003;-1.381224e+002;1.441037e+003;-1.454234e+002;2.388866e+003;-1.439022e+002
'03a05Wa';1.750000;1.277147e-001;-2.532285e+001;3.065849e+001;-2.706245e-002;-6.587407e-003;8.723647e-002;2.579437e+001;2.703660e+001;3.382715e+001;1.874032e+001;0;0;0;0;0;0;3.733665e+002;1.135583e+003;-201;1.456395e+003;-201;2.375453e+003;-201
'03a05Wa';1.760000;6.417339e-002;-2.691912e+001;3.402408e+001;-4.143119e-002;-1.068047e-004;7.013276e-002;2.437044e+001;2.519559e+001;2.671125e+001;1.844859e+001;0;0;0;0;0;0;6.541508e+002;1.262278e+003;-201;1.564985e+003;-201;2.555557e+003;-201
'03a05Wa';1.770000;3.733731e-002;-2.571901e+001;3.515094e+001;-4.658960e-002;1.048757e-002;3.770577e-002;1.818634e+001;2.130074e+001;2.013927e+001;1.368238e+001;0;0;0;0;0;0;8.548829e+002;1.327439e+003;-201;1.752496e+003;-201;2.762896e+003;-201
'03a05Wa';1.780000;7.499722e-002;-1.497884e+001;2.729581e+001;-4.981833e-002;1.999051e-002;2.648912e-002;1.911589e+000;7.923630e+000;1.215411e+001;5.249897e+000;0;0;0;0;0;0;9.767946e+002;1.239257e+003;-201;1.846049e+003;-201;2.836523e+003;-201
'03a05Wa';1.790000;1.441718e-001;-4.684907e+000;1.617865e+001;-3.243661e-002;2.414927e-002;1.676038e-002;-9.425907e+000;9.606650e-001;9.304718e+000;1.950385e+000;0;0;0;0;0;0;7.929019e+002;9.682820e+002;-201;1.835404e+003;-201;2.751574e+003;-201
'03a05Wa';1.800000;2.604647e-001;6.379683e+000;4.245002e+000;-1.000978e-002;2.579796e-002;3.288341e-002;-1.985716e+001;-5.353619e+000;3.016261e+000;-3.135280e+000;0;0;0;0;0;0;7.591442e+002;9.081660e+002;-201;1.774055e+003;-201;2.650077e+003;-201
'03a05Wa';1.810000;3.107311e-001;7.666771e+000;3.446746e-001;1.470562e-002;2.039270e-002;4.087107e-002;-1.905379e+001;3.950608e+000;-1.867956e-001;-1.936755e+000;0;0;0;0;0;0;8.374968e+002;9.589722e+002;-201;1.799367e+003;-201;2.665003e+003;-201
'03a05Wa';1.820000;3.940872e-001;4.665139e+000;4.395121e-001;1.114916e-002;2.338257e-002;7.896473e-002;-1.656917e+001;1.714627e+001;2.942999e+000;7.072577e+000;0;0;0;0;0;0;9.644874e+002;1.112992e+003;-1.420455e+002;1.827752e+003;-1.393429e+002;2.675162e+003;-1.380812e+002
'03a05Wa';1.830000;4.825107e-001;8.356850e-001;2.922155e+000;5.456516e-003;2.527060e-002;1.097201e-001;-1.371420e+001;2.840658e+001;1.129113e+001;1.760542e+001;3.194600e+001;0;4.729076e+000;1.494534e+000;1.855888e+001;1.073440e+001;1.033395e+003;1.346580e+003;-8.308352e+001;1.715355e+003;-8.084725e+001;2.604154e+003;-7.439793e+001
'03a05Wa';1.840000;6.236935e-001;-2.754743e+000;6.980969e+000;2.649918e-003;2.189695e-002;1.558261e-001;-8.753817e+000;2.990590e+001;2.247114e+001;1.918097e+001;3.195632e+001;0;3.895638e+000;1.786390e+000;1.856450e+001;9.427797e+000;7.888560e+002;1.513414e+003;-2.412527e+001;1.589221e+003;-2.291049e+001;2.531837e+003;-9.861831e+000
'03a05Wa';1.850000;7.793069e-001;-2.383765e+000;7.885567e+000;1.373639e-002;1.083097e-002;1.871075e-001;-5.921145e+000;2.293964e+001;3.174030e+001;9.286606e+000;3.198482e+001;4.028327e-002;3.478919e+000;2.137678e+000;1.880527e+001;8.338602e+000;7.107959e+002;1.724569e+003;0;1.542548e+003;-8.456760e+001;2.535946e+003;-7.278060e+001
'03a05Wa';1.860000;8.435512e-001;-2.625406e+000;7.650244e+000;1.642783e-002;1.755583e-003;2.282945e-001;-1.895347e+000;1.767364e+001;4.101009e+001;1.696716e+000;0;0;0;0;0;0;4.705275e+002;1.625960e+003;-201;1.608483e+003;-1.430632e+002;2.320927e+003;-1.364639e+002
'03a05Wa';1.870000;7.693248e-001;-3.047360e+000;6.749183e+000;1.928889e-002;-5.379695e-004;2.710145e-001;1.841806e+000;1.562469e+001;4.851926e+001;-1.488711e+000;0;0;0;0;0;0;6.349379e+002;1.653075e+003;-201;1.704234e+003;-201;2.399922e+003;-201
'03a05Wa';1.880000;5.590414e-001;-4.830161e+000;8.988200e+000;7.878341e-003;3.973302e-003;2.683868e-001;5.206873e+000;1.507759e+001;4.918538e+001;-2.504048e+000;0;0;0;0;0;0;6.900786e+002;1.354650e+003;-201;1.816177e+003;-201;2.438657e+003;-201
'03a05Wa';1.890000;4.351192e-001;-6.019351e-001;5.576523e+000;4.593697e-004;1.229749e-002;2.309737e-001;8.977013e-001;9.855636e+000;4.460060e+001;-4.932589e+000;0;0;0;0;0;0;8.871643e+002;1.136167e+003;-201;1.905589e+003;-201;2.736380e+003;-201
'03a05Wa';1.900000;4.147307e-001;8.112117e+000;7.415900e-001;-6.794977e-003;2.735946e-002;1.642115e-001;-9.411954e+000;-3.598270e-001;3.242622e+001;-7.815782e+000;0;0;0;0;0;0;8.406845e+002;8.860441e+002;-201;1.925991e+003;-201;2.726056e+003;-201
'03a05Wa';1.910000;5.524216e-001;1.775725e+001;-9.662991e+000;6.128164e-003;2.895149e-002;1.572933e-001;-2.105199e+001;-9.206504e+000;2.163114e+001;-1.478897e+001;0;0;0;0;0;0;8.200046e+002;9.742124e+002;-201;1.875527e+003;-201;2.731486e+003;-201
'03a05Wa';1.920000;6.824541e-001;2.310662e+001;-1.411417e+001;8.525461e-003;2.867750e-002;1.721321e-001;-3.108210e+001;-8.590270e+000;1.553099e+001;-1.751964e+001;0;0;0;0;0;0;7.681391e+002;8.339949e+002;-201;1.845624e+003;-201;2.748087e+003;-201
'03a05Wa';1.930000;7.045536e-001;2.382040e+001;-1.772591e+001;1.428728e-002;2.485959e-002;2.150264e-001;-3.529608e+001;-9.885820e-002;1.303443e+001;-1.812761e+001;0;0;0;0;0;0;7.860349e+002;8.272493e+002;-201;1.827134e+003;-201;2.765089e+003;-201
'03a05Wa';1.940000;5.248480e-001;1.918960e+001;-1.131124e+001;-4.154009e-005;2.797139e-002;1.963954e-001;-3.139417e+001;-7.585027e-001;9.334132e+000;-1.038640e+001;0;0;0;0;0;0;6.961130e+002;7.142427e+002;-201;1.795930e+003;-201;2.742016e+003;-201
'03a05Wa';1.950000;2.613530e-001;1.074982e+001;-3.627661e+000;-1.563060e-002;3.297182e-002;1.390099e-001;-2.020599e+001;8.326836e-001;1.047218e+001;-5.135724e+000;0;0;0;0;0;0;7.146603e+002;9.205369e+002;-1.370167e+002;1.787744e+003;-1.360760e+002;2.679829e+003;-1.368603e+002
'03a05Wa';1.960000;2.217918e-001;4.282046e+000;2.808481e+000;-2.267894e-002;2.461458e-002;9.129462e-002;-1.019352e+001;-1.795458e+000;1.010718e+001;-4.435505e+000;3.351236e+001;0;6.020600e+000;1.765464e-001;-2.753987e+000;8.337427e+000;7.908163e+002;9.854370e+002;-7.074794e+001;1.806497e+003;-6.998605e+001;2.683708e+003;-7.124930e+001
'03a05Wa';1.970000;4.080537e-001;-5.537853e-001;7.023094e+000;-9.396273e-003;1.257670e-002;1.736043e-001;-7.330971e-001;3.722954e+000;1.793829e+001;-1.967582e+000;3.339175e+001;0;6.020600e+000;-2.574372e-001;-3.587565e+000;7.273486e+000;6.781347e+002;1.215698e+003;-2.706071e+000;1.685106e+003;-4.097357e+000;2.549246e+003;-4.922632e+000
'03a05Wa';1.980000;9.799425e-001;-2.232377e+000;8.599350e+000;3.258169e-002;-5.737366e-003;6.234098e-001;9.972973e+000;-4.933529e+000;1.826378e+001;-3.438670e+000;3.292887e+001;1.351143e-001;4.873562e+000;-1.434410e+000;-4.514583e+000;6.894598e+000;5.200290e+002;1.625408e+003;1.331149e+000;1.560686e+003;-2.749249e+000;2.521536e+003;-4.104580e+000
'03a05Wa';1.990000;1.724842e+000;-5.095303e+000;1.221409e+001;5.100590e-002;-1.854577e-002;1.199225e+000;1.883382e+001;-1.381061e+001;1.852814e+001;-7.669754e+000;3.230127e+001;1.193027e-001;4.227942e+000;-2.022597e+000;-3.645440e+000;6.911921e+000;3.254692e+002;1.821028e+003;3.059932e+000;1.417645e+003;-2.856302e-002;2.357958e+003;-3.851989e+000
'03a05Wa';2.000000;2.303972e+000;-3.957302e+000;1.180361e+001;6.369270e-002;-2.514743e-002;1.744042e+000;2.243627e+001;-2.497165e+001;1.326476e+001;-1.834782e+001;3.162684e+001;1.168102e-001;2.916561e+000;-2.354945e+000;-2.417125e+000;6.668984e+000;4.951284e+002;1.990491e+003;6.036897e+000;1.460187e+003;2.835009e+000;2.455086e+003;-3.313094e+000
'03a05Wa';2.010000;2.522529e+000;-2.357069e+000;1.158564e+001;6.199826e-002;-1.965452e-002;1.769333e+000;1.984658e+001;-2.730279e+001;5.294415e+000;-2.524208e+001;3.101103e+001;1.168931e-001;2.689207e+000;-2.149253e+000;-1.494398e+000;5.460872e+000;5.010486e+002;1.674965e+003;7.524605e+000;1.415815e+003;7.740061e+000;2.354794e+003;-2.085016e+000
'03a05Wa';2.020000;2.392687e+000;-1.035978e+000;1.187306e+001;6.871920e-002;-9.316837e-003;1.602636e+000;1.798573e+001;-2.637280e+001;6.385818e-001;-2.848777e+001;3.078216e+001;1.314998e-001;1.991940e+000;-2.364131e+000;-1.453544e+000;4.990338e+000;5.383828e+002;1.574444e+003;0;1.406966e+003;-6.107058e+001;2.441312e+003;-6.794861e+001
'03a05Wa';2.030000;2.215433e+000;3.929288e-001;1.223753e+001;7.066959e-002;-7.516736e-005;1.322295e+000;1.635395e+001;-2.485029e+001;-3.724253e+000;-3.207709e+001;0;0;0;0;0;0;3.961568e+002;1.309019e+003;-201;1.347557e+003;-1.298228e+002;2.415920e+003;-1.348142e+002
'03a05Wa';2.040000;1.845722e+000;9.082322e-001;1.151268e+001;6.103202e-002;2.676088e-003;1.245685e+000;1.658753e+001;-2.465642e+001;-4.716159e+000;-3.564856e+001;0;0;0;0;0;0;5.266827e+002;1.535023e+003;-201;1.373304e+003;-201;2.519971e+003;-201
'03a05Wa';2.050000;1.370932e+000;2.203887e+000;9.609870e+000;5.155818e-002;4.443727e-003;1.028590e+000;1.683932e+001;-2.478007e+001;-2.475465e+000;-3.884456e+001;0;0;0;0;0;0;4.686479e+002;1.755256e+003;-201;1.325284e+003;-201;2.426779e+003;-201
'03a05Wa';2.060000;9.252340e-001;3.699293e+000;8.237950e+000;4.532355e-002;9.390442e-004;7.196677e-001;1.534853e+001;-2.394264e+001;-2.222319e-001;-4.411548e+001;0;0;0;0;0;0;6.564973e+002;1.696777e+003;-201;1.572770e+003;-201;2.426165e+003;-201
'03a05Wa';2.070000;6.472992e-001;4.942173e+000;9.513443e+000;5.145122e-002;-5.967210e-003;3.767052e-001;1.183266e+001;-1.842169e+001;-1.084213e+000;-5.011809e+001;0;0;0;0;0;0;4.722876e+002;1.533271e+003;-201;1.468960e+003;-201;2.336948e+003;-201
'03a05Wa';2.080000;4.941839e-001;3.139451e+000;1.071753e+001;5.274628e-002;-1.472479e-002;1.981530e-001;9.346200e+000;-1.039351e+001;-5.652125e+000;-5.530844e+001;0;0;0;0;0;0;7.138452e+002;1.196556e+003;-1.346716e+002;1.838203e+003;-1.382967e+002;2.493533e+003;-1.340234e+002
'03a05Wa';2.090000;4.154565e-001;7.982232e-001;8.434773e+000;5.389623e-002;-2.577156e-002;1.523317e-001;7.280424e+000;4.574362e-001;-4.665107e+000;-5.875185e+001;3.145602e+001;0;0;2.262319e+000;-4.394415e+000;1.541503e+001;6.931711e+002;1.117123e+003;-7.114515e+001;1.868331e+003;-8.218113e+001;2.628011e+003;-7.172541e+001
'03a05Wa';2.100000;4.449573e-001;-2.771668e+000;7.444945e+000;5.914210e-002;-3.619448e-002;1.712749e-001;8.536027e+000;8.504428e+000;1.553381e+000;-6.160559e+001;3.158053e+001;0;0;3.534914e+000;-3.347383e+000;1.686703e+001;9.027576e+002;9.041836e+002;-7.325739e+000;2.237586e+003;-2.348901e+001;2.918577e+003;-8.420114e+000
'03a05Wa';2.110000;6.171777e-001;-7.226980e+000;9.504756e+000;8.295343e-002;-4.721049e-002;4.203058e-001;1.137991e+001;1.698794e+001;7.475355e+000;-6.063826e+001;3.174932e+001;0;3.399534e+000;5.934538e+000;-1.247292e+000;2.086094e+001;8.855737e+002;9.306649e+002;-9.851697e+000;2.240570e+003;-2.436204e+001;3.084559e+003;-1.224731e+001
'03a05Wa';2.120000;8.218010e-001;-1.267721e+001;1.430946e+001;9.670363e-002;-5.334721e-002;6.160102e-001;1.779829e+001;2.170532e+001;8.949879e+000;-5.529930e+001;3.168506e+001;1.062718e-001;3.264638e+000;8.095023e+000;7.044964e-001;2.049982e+001;6.504451e+002;1.245890e+003;-9.567167e+000;1.842984e+003;-1.656181e+001;2.907596e+003;-1.195339e+001
'03a05Wa';2.130000;9.958852e-001;-1.716769e+001;1.834150e+001;9.451442e-002;-6.091443e-002;6.805180e-001;2.207226e+001;2.777690e+001;7.249339e+000;-4.956321e+001;3.154102e+001;9.238460e-002;2.512829e+000;9.744424e+000;2.023840e+000;2.125353e+001;4.409695e+002;1.499901e+003;0;1.432278e+003;-1.093655e+001;2.646821e+003;-1.277716e+001
'03a05Wa';2.140000;1.104110e+000;-1.729611e+001;1.787176e+001;8.237349e-002;-6.463736e-002;5.047928e-001;2.465825e+001;2.832983e+001;1.040256e+001;-4.841031e+001;3.144559e+001;8.876497e-002;2.023434e+000;1.064841e+001;3.044609e+000;2.287138e+001;4.371127e+002;1.494083e+003;0;1.421112e+003;-1.116580e+001;2.631522e+003;-1.432555e+001
'03a05Wa';2.150000;1.172609e+000;-1.762856e+001;1.840284e+001;7.994940e-002;-6.541331e-002;3.329570e-001;2.463534e+001;2.954189e+001;1.030051e+001;-4.527370e+001;3.147324e+001;4.892187e-002;1.289753e+000;1.091759e+001;4.097203e+000;2.516727e+001;6.708932e+002;1.231432e+003;-7.852633e+000;1.861205e+003;-1.539764e+001;2.878931e+003;-1.637540e+001
'03a05Wa';2.160000;1.181655e+000;-1.900152e+001;2.022092e+001;8.049760e-002;-6.475005e-002;2.424653e-001;2.528573e+001;3.033208e+001;8.961719e+000;-4.236784e+001;3.162231e+001;2.905845e-002;8.052862e-001;1.045705e+001;5.683774e+000;2.937668e+001;9.196304e+002;1.059500e+003;-7.991764e+000;2.329590e+003;-2.111835e+001;3.154443e+003;-2.026026e+001
'03a05Wa';2.170000;1.138312e+000;-2.160263e+001;2.375395e+001;7.790556e-002;-6.313858e-002;1.999599e-001;2.628349e+001;3.159580e+001;3.656488e+000;-3.718585e+001;3.189240e+001;8.130780e-003;3.525602e-001;9.544002e+000;7.863754e+000;3.487912e+001;6.906049e+002;1.294311e+003;-8.198723e+000;1.891623e+003;-1.858496e+001;2.886299e+003;-2.506598e+001
'03a05Wa';2.180000;1.071622e+000;-2.379675e+001;2.690782e+001;7.427352e-002;-6.306063e-002;2.210865e-001;2.841905e+001;3.180712e+001;1.024963e+000;-3.728839e+001;3.231963e+001;2.891370e-003;1.478099e-001;8.584291e+000;1.083497e+001;3.892048e+001;7.179625e+002;1.289644e+003;0;1.905766e+003;-2.115988e+001;2.879870e+003;-2.827765e+001
'03a05Wa';2.190000;1.004369e+000;-2.524320e+001;2.906422e+001;7.528017e-002;-6.253114e-002;2.860498e-001;3.122107e+001;3.049210e+001;-1.996306e+000;-3.553820e+001;3.282179e+001;1.827124e-003;1.795502e-001;7.847793e+000;1.449649e+001;4.126215e+001;4.852508e+002;1.417738e+003;-1.138298e+001;1.454971e+003;-1.810263e+001;2.604734e+003;-2.977090e+001
'03a05Wa';2.200000;9.472616e-001;-2.676283e+001;3.223091e+001;7.963552e-002;-5.925919e-002;4.118181e-001;3.279590e+001;2.894655e+001;-2.830076e+000;-3.544490e+001;3.328755e+001;1.805780e-002;2.665930e-001;7.027762e+000;1.791064e+001;4.222881e+001;4.796629e+002;1.408346e+003;0;1.461946e+003;-2.040146e+001;2.608279e+003;-3.049878e+001
'03a05Wa';2.210000;9.059832e-001;-2.734139e+001;3.504517e+001;8.624306e-002;-5.275314e-002;5.060694e-001;3.357354e+001;2.791198e+001;-5.568367e+000;-3.494646e+001;3.356002e+001;3.303136e-002;4.575141e-001;5.676502e+000;1.894322e+001;4.217030e+001;2.573064e+002;1.567838e+003;0;1.040730e+003;-1.657647e+001;2.374088e+003;-3.225391e+001
'03a05Wa';2.220000;8.204794e-001;-2.490858e+001;3.502494e+001;8.515098e-002;-3.871826e-002;7.307557e-001;3.508147e+001;2.085507e+001;-5.780165e+000;-3.286463e+001;3.366447e+001;4.863348e-002;5.964961e-001;4.796155e+000;1.919033e+001;4.241273e+001;2.632719e+002;1.604164e+003;0;1.074557e+003;-7.823038e+001;2.375478e+003;-8.935733e+001
'03a05Wa';2.230000;5.876235e-001;-2.217520e+001;3.474382e+001;6.178542e-002;-3.030160e-002;8.223688e-001;3.817128e+001;1.729655e+001;-3.206957e+000;-2.329433e+001;0;0;0;0;0;0;3.125869e+002;1.558410e+003;-201;1.112624e+003;-1.400660e+002;2.375278e+003;-1.454248e+002
'03a05Wa';2.240000;3.355344e-001;-2.240668e+001;3.857921e+001;3.754474e-002;-2.522023e-002;6.788805e-001;4.261966e+001;1.881953e+001;-7.328877e-001;-1.405161e+001;0;0;0;0;0;0;3.299559e+002;1.558937e+003;-1.375307e+002;1.142710e+003;-1.396489e+002;2.350325e+003;-1.434075e+002
'03a05Wa';2.250000;1.703201e-001;-2.054125e+001;3.586933e+001;1.094794e-002;-2.323083e-002;3.546871e-001;3.726863e+001;2.064187e+001;6.936985e+000;-2.360950e+000;3.569878e+001;0;0;8.210586e+000;1.922905e+001;1.786256e+001;5.203338e+002;1.411873e+003;-7.848055e+001;1.403715e+003;-8.210287e+001;2.460132e+003;-8.559451e+001
'03a05Wa';2.260000;2.340815e-001;-1.747859e+001;3.122828e+001;1.727896e-002;-1.105270e-002;1.554869e-001;2.974092e+001;2.114391e+001;9.752414e+000;-1.001842e+000;3.572048e+001;0;5.430447e-001;9.512990e+000;1.901671e+001;1.748283e+001;7.435578e+002;1.320573e+003;-1.865833e+001;1.631378e+003;-2.353446e+001;2.496527e+003;-2.702610e+001
'03a05Wa';2.270000;3.756900e-001;-1.308100e+001;2.386021e+001;2.551985e-002;4.494977e-003;2.698629e-001;2.492278e+001;1.068867e+001;1.497288e+001;1.266895e+000;3.572726e+001;0;5.430447e-001;1.122865e+001;1.888961e+001;1.794598e+001;1.012100e+003;1.226167e+003;-1.976514e+001;2.027792e+003;-2.613792e+001;2.746839e+003;-2.642539e+001
'03a05Wa';2.280000;5.484915e-001;-1.246266e+001;2.344342e+001;4.817418e-002;1.612035e-002;3.102551e-001;2.825271e+001;2.979553e+000;1.726812e+001;-2.841417e+000;3.560960e+001;0;6.856611e-001;1.141523e+001;1.925563e+001;1.790130e+001;1.007603e+003;1.238170e+003;-1.966229e+001;1.906112e+003;-2.204785e+001;2.649747e+003;-2.508259e+001
'03a05Wa';2.290000;6.755940e-001;-1.230815e+001;2.362323e+001;6.222722e-002;2.050887e-002;2.498053e-001;3.138925e+001;-5.189026e+000;1.961195e+001;-2.126017e+000;3.534713e+001;1.229112e-002;8.052154e-001;1.090083e+001;2.008510e+001;1.864276e+001;1.051149e+003;1.207952e+003;-1.932361e+001;2.058433e+003;-2.192096e+001;2.872714e+003;-2.495570e+001
'03a05Wa';2.300000;7.771137e-001;-1.123260e+001;2.090259e+001;7.376897e-002;2.234702e-002;1.630001e-001;2.905760e+001;-7.041660e+000;2.282034e+001;-2.524928e+000;3.499667e+001;9.118855e-003;6.961561e-001;1.067470e+001;2.113718e+001;1.949674e+001;7.843876e+002;1.224647e+003;-1.641984e+001;1.677538e+003;-2.013379e+001;2.557334e+003;-2.507659e+001
